ID,ID salarié,Date de début de l'activité,Message Slack
4592,49419,2026-04-12 08:43:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,1 km en 48 min ! 💪"
4593,49419,2026-04-14 07:27:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,7 km en 80 min ! 💪"
4594,49419,2026-04-18 12:29:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,6 km en 106 min ! 💪"
4595,49419,2026-04-22 08:28:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,7 km en 105 min ! 💪 (""Bonne séance."")"
4596,49419,2026-04-26 17:12:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,4 km en 33 min ! 💪 (""Bonne séance."")"
4597,49419,2026-04-28 08:16:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,6 km en 34 min ! 💪"
4598,49419,2026-05-02 19:07:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,8 km en 74 min ! 💪 (""Travail d'endurance."")"
4599,49419,2026-05-06 12:15:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,8 km en 83 min ! 💪"
4600,49419,2026-05-09 17:02:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,5 km en 71 min ! 💪 (""Bonne séance."")"
4601,49419,2026-05-10 09:39:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,5 km en 59 min ! 💪 (""Travail d'endurance."")"
4602,49419,2026-05-11 09:06:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,4 km en 57 min ! 💪 (""Travail d'endurance."")"
4603,49419,2026-05-18 18:10:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,6 km en 67 min ! 💪 (""Travail d'endurance."")"
4604,49419,2026-05-20 19:05:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,2 km en 16 min ! 💪"
4605,49419,2026-05-23 19:24:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,4 km en 29 min ! 💪"
4606,49419,2026-05-28 19:27:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 0,7 km en 19 min ! 💪 (""Bonne séance."")"
4607,49419,2026-05-30 18:26:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,4 km en 47 min ! 💪 (""Bonne séance."")"
4608,49419,2026-06-03 19:10:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,8 km en 46 min ! 💪 (""Bonne séance."")"
4609,49419,2026-06-11 12:16:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,1 km en 47 min ! 💪 (""Travail d'endurance."")"
4610,49419,2026-06-14 18:00:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 2,6 km en 37 min ! 💪 (""Bonne séance."")"
4611,49419,2026-06-17 09:52:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 0,5 km en 10 min ! 💪 (""Bonne séance."")"
4612,49419,2026-06-24 19:55:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 0,6 km en 15 min ! 💪 (""Travail d'endurance."")"
4613,49419,2026-06-27 07:42:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 3,4 km en 48 min ! 💪 (""Travail d'endurance."")"
4614,49419,2026-07-02 07:10:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,3 km en 19 min ! 💪 (""Bonne séance."")"
4615,49419,2026-07-06 17:02:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,6 km en 37 min ! 💪 (""Travail d'endurance."")"
4616,49419,2026-07-11 07:37:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,4 km en 35 min ! 💪"
4617,49419,2026-07-13 08:11:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 0,5 km en 7 min ! 💪"
4618,49419,2026-07-18 09:04:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 0,7 km en 17 min ! 💪 (""Bonne séance."")"
4619,49419,2026-07-19 19:03:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,0 km en 16 min ! 💪 (""Travail d'endurance."")"
4620,49419,2026-07-20 08:21:00,"Bravo Denise Bernard ! Tu viens de terminer une activité de Natation de 1,7 km en 35 min ! 💪 (""Travail d'endurance."")"
4621,30945,2025-07-21 19:25:00,"Bravo Hugues Grenier ! Tu viens de courir 12,5 km en 75 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4622,30945,2025-07-28 08:48:00,"Bravo Hugues Grenier ! Tu viens de courir 15,7 km en 111 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4623,30945,2025-07-31 09:54:00,"Bravo Hugues Grenier ! Tu viens de courir 7,0 km en 45 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4624,30945,2025-08-02 17:27:00,"Bravo Hugues Grenier ! Tu viens de courir 5,2 km en 44 min ! Quelle énergie ! 🔥🏅"
4625,30945,2025-08-07 18:34:00,"Bravo Hugues Grenier ! Tu viens de courir 13,6 km en 97 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4626,30945,2025-08-08 19:50:00,"Bravo Hugues Grenier ! Tu viens de courir 7,4 km en 39 min ! Quelle énergie ! 🔥🏅"
4627,30945,2025-08-14 07:28:00,"Bravo Hugues Grenier ! Tu viens de courir 15,8 km en 105 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4628,30945,2025-08-21 17:39:00,"Bravo Hugues Grenier ! Tu viens de courir 5,2 km en 25 min ! Quelle énergie ! 🔥🏅"
4629,30945,2025-08-23 08:15:00,"Bravo Hugues Grenier ! Tu viens de courir 11,1 km en 71 min ! Quelle énergie ! 🔥🏅"
4630,30945,2025-08-26 17:23:00,"Bravo Hugues Grenier ! Tu viens de courir 7,6 km en 57 min ! Quelle énergie ! 🔥🏅"
4631,30945,2025-08-27 12:11:00,"Bravo Hugues Grenier ! Tu viens de courir 12,8 km en 66 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4632,30945,2025-08-31 12:21:00,"Bravo Hugues Grenier ! Tu viens de courir 13,2 km en 61 min ! Quelle énergie ! 🔥🏅"
4633,30945,2025-09-01 17:08:00,"Bravo Hugues Grenier ! Tu viens de courir 6,0 km en 38 min ! Quelle énergie ! 🔥🏅"
4634,30945,2025-09-04 18:14:00,"Bravo Hugues Grenier ! Tu viens de courir 4,6 km en 28 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4635,30945,2025-09-08 19:17:00,"Bravo Hugues Grenier ! Tu viens de courir 10,8 km en 72 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4636,30945,2025-09-10 09:24:00,"Bravo Hugues Grenier ! Tu viens de courir 4,7 km en 23 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4637,30945,2025-09-13 18:01:00,"Bravo Hugues Grenier ! Tu viens de courir 17,6 km en 98 min ! Quelle énergie ! 🔥🏅"
4638,30945,2025-09-15 07:00:00,"Bravo Hugues Grenier ! Tu viens de courir 12,4 km en 70 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4639,30945,2025-09-20 09:55:00,"Bravo Hugues Grenier ! Tu viens de courir 5,3 km en 37 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4640,30945,2025-09-26 07:04:00,"Bravo Hugues Grenier ! Tu viens de courir 8,8 km en 47 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4641,30945,2025-09-28 07:17:00,"Bravo Hugues Grenier ! Tu viens de courir 6,4 km en 34 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4642,30945,2025-09-30 07:37:00,"Bravo Hugues Grenier ! Tu viens de courir 13,5 km en 106 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4643,30945,2025-10-05 19:28:00,"Bravo Hugues Grenier ! Tu viens de courir 10,9 km en 53 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4644,30945,2025-10-09 18:08:00,"Bravo Hugues Grenier ! Tu viens de courir 7,3 km en 45 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4645,30945,2025-10-11 09:44:00,"Bravo Hugues Grenier ! Tu viens de courir 15,1 km en 107 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4646,30945,2025-10-12 17:34:00,"Bravo Hugues Grenier ! Tu viens de courir 6,9 km en 37 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4647,30945,2025-10-21 18:59:00,"Bravo Hugues Grenier ! Tu viens de courir 11,8 km en 60 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4648,30945,2025-10-24 18:59:00,"Bravo Hugues Grenier ! Tu viens de courir 3,1 km en 21 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4649,30945,2025-10-25 12:02:00,"Bravo Hugues Grenier ! Tu viens de courir 10,1 km en 61 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4650,30945,2025-10-27 19:10:00,"Bravo Hugues Grenier ! Tu viens de courir 12,6 km en 72 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4651,30945,2025-10-31 09:06:00,"Bravo Hugues Grenier ! Tu viens de courir 8,9 km en 43 min ! Quelle énergie ! 🔥🏅"
4652,30945,2025-11-01 08:21:00,"Bravo Hugues Grenier ! Tu viens de courir 10,7 km en 57 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4653,30945,2025-11-02 17:21:00,"Bravo Hugues Grenier ! Tu viens de courir 13,4 km en 80 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4654,30945,2025-11-04 18:33:00,"Bravo Hugues Grenier ! Tu viens de courir 11,7 km en 86 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4655,30945,2025-11-12 18:50:00,"Bravo Hugues Grenier ! Tu viens de courir 10,8 km en 83 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4656,30945,2025-11-14 07:47:00,"Bravo Hugues Grenier ! Tu viens de courir 11,3 km en 79 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4657,30945,2025-11-21 17:49:00,"Bravo Hugues Grenier ! Tu viens de courir 5,8 km en 38 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4658,30945,2025-11-25 07:50:00,"Bravo Hugues Grenier ! Tu viens de courir 12,6 km en 81 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4659,30945,2025-11-28 08:11:00,"Bravo Hugues Grenier ! Tu viens de courir 17,2 km en 114 min ! Quelle énergie ! 🔥🏅"
4660,30945,2025-11-29 17:11:00,"Bravo Hugues Grenier ! Tu viens de courir 8,8 km en 46 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4661,30945,2025-12-06 09:28:00,"Bravo Hugues Grenier ! Tu viens de courir 5,8 km en 34 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4662,30945,2025-12-08 18:00:00,"Bravo Hugues Grenier ! Tu viens de courir 4,5 km en 22 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4663,30945,2025-12-09 19:10:00,"Bravo Hugues Grenier ! Tu viens de courir 7,0 km en 34 min ! Quelle énergie ! 🔥🏅"
4664,30945,2025-12-13 09:36:00,"Bravo Hugues Grenier ! Tu viens de courir 12,4 km en 92 min ! Quelle énergie ! 🔥🏅"
4665,30945,2025-12-18 18:41:00,"Bravo Hugues Grenier ! Tu viens de courir 9,8 km en 63 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4666,30945,2025-12-22 12:25:00,"Bravo Hugues Grenier ! Tu viens de courir 3,0 km en 21 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4667,30945,2026-01-01 09:27:00,"Bravo Hugues Grenier ! Tu viens de courir 6,2 km en 46 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4668,30945,2026-01-04 07:45:00,"Bravo Hugues Grenier ! Tu viens de courir 6,8 km en 38 min ! Quelle énergie ! 🔥🏅"
4669,30945,2026-01-09 18:48:00,"Bravo Hugues Grenier ! Tu viens de courir 4,4 km en 25 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4670,30945,2026-01-12 17:39:00,"Bravo Hugues Grenier ! Tu viens de courir 5,9 km en 45 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4671,30945,2026-01-17 19:29:00,"Bravo Hugues Grenier ! Tu viens de courir 4,5 km en 36 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4672,30945,2026-01-18 18:02:00,"Bravo Hugues Grenier ! Tu viens de courir 9,9 km en 46 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4673,30945,2026-01-24 12:31:00,"Bravo Hugues Grenier ! Tu viens de courir 13,8 km en 115 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4674,30945,2026-01-25 18:47:00,"Bravo Hugues Grenier ! Tu viens de courir 9,8 km en 49 min ! Quelle énergie ! 🔥🏅"
4675,30945,2026-01-28 12:27:00,"Bravo Hugues Grenier ! Tu viens de courir 17,3 km en 133 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4676,30945,2026-02-06 17:45:00,"Bravo Hugues Grenier ! Tu viens de courir 8,8 km en 75 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4677,30945,2026-02-11 08:12:00,"Bravo Hugues Grenier ! Tu viens de courir 7,4 km en 47 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4678,30945,2026-02-16 19:14:00,"Bravo Hugues Grenier ! Tu viens de courir 14,0 km en 110 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4679,30945,2026-02-20 19:26:00,"Bravo Hugues Grenier ! Tu viens de courir 4,9 km en 41 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4680,30945,2026-02-22 12:19:00,"Bravo Hugues Grenier ! Tu viens de courir 5,2 km en 25 min ! Quelle énergie ! 🔥🏅"
4681,30945,2026-02-27 12:22:00,"Bravo Hugues Grenier ! Tu viens de courir 7,5 km en 36 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4682,30945,2026-03-06 08:29:00,"Bravo Hugues Grenier ! Tu viens de courir 5,9 km en 36 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4683,30945,2026-03-10 19:02:00,"Bravo Hugues Grenier ! Tu viens de courir 9,9 km en 49 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4684,30945,2026-03-11 19:16:00,"Bravo Hugues Grenier ! Tu viens de courir 12,9 km en 88 min ! Quelle énergie ! 🔥🏅"
4685,30945,2026-03-13 19:17:00,"Bravo Hugues Grenier ! Tu viens de courir 17,4 km en 109 min ! Quelle énergie ! 🔥🏅"
4686,30945,2026-03-17 07:32:00,"Bravo Hugues Grenier ! Tu viens de courir 12,0 km en 75 min ! Quelle énergie ! 🔥🏅"
4687,30945,2026-03-21 19:54:00,"Bravo Hugues Grenier ! Tu viens de courir 11,1 km en 62 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4688,30945,2026-03-24 18:11:00,"Bravo Hugues Grenier ! Tu viens de courir 3,7 km en 18 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4689,30945,2026-03-30 09:49:00,"Bravo Hugues Grenier ! Tu viens de courir 7,4 km en 59 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4690,30945,2026-03-31 08:14:00,"Bravo Hugues Grenier ! Tu viens de courir 7,4 km en 49 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4691,30945,2026-04-01 19:12:00,"Bravo Hugues Grenier ! Tu viens de courir 11,2 km en 56 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4692,30945,2026-04-05 08:22:00,"Bravo Hugues Grenier ! Tu viens de courir 17,3 km en 119 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4693,30945,2026-04-09 18:14:00,"Bravo Hugues Grenier ! Tu viens de courir 9,2 km en 46 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4694,30945,2026-04-16 07:17:00,"Bravo Hugues Grenier ! Tu viens de courir 14,3 km en 87 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4695,30945,2026-04-18 17:27:00,"Bravo Hugues Grenier ! Tu viens de courir 15,0 km en 80 min ! Quelle énergie ! 🔥🏅"
4696,30945,2026-04-19 09:14:00,"Bravo Hugues Grenier ! Tu viens de courir 11,2 km en 55 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4697,30945,2026-04-23 12:47:00,"Bravo Hugues Grenier ! Tu viens de courir 7,4 km en 55 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4698,30945,2026-04-25 18:17:00,"Bravo Hugues Grenier ! Tu viens de courir 6,8 km en 46 min ! Quelle énergie ! 🔥🏅"
4699,30945,2026-04-30 19:14:00,"Bravo Hugues Grenier ! Tu viens de courir 10,8 km en 64 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4700,30945,2026-05-03 12:54:00,"Bravo Hugues Grenier ! Tu viens de courir 13,6 km en 76 min ! Quelle énergie ! 🔥🏅"
4701,30945,2026-05-05 09:14:00,"Bravo Hugues Grenier ! Tu viens de courir 10,5 km en 63 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4702,30945,2026-05-06 09:13:00,"Bravo Hugues Grenier ! Tu viens de courir 10,5 km en 86 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4703,30945,2026-05-14 19:28:00,"Bravo Hugues Grenier ! Tu viens de courir 16,8 km en 92 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4704,30945,2026-05-19 19:29:00,"Bravo Hugues Grenier ! Tu viens de courir 5,2 km en 28 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4705,30945,2026-05-20 19:14:00,"Bravo Hugues Grenier ! Tu viens de courir 9,6 km en 56 min ! Quelle énergie ! 🔥🏅"
4706,30945,2026-05-26 18:05:00,"Bravo Hugues Grenier ! Tu viens de courir 11,5 km en 75 min ! Quelle énergie ! 🔥🏅"
4707,30945,2026-05-29 07:09:00,"Bravo Hugues Grenier ! Tu viens de courir 10,4 km en 63 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4708,30945,2026-05-31 19:33:00,"Bravo Hugues Grenier ! Tu viens de courir 8,0 km en 54 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4709,30945,2026-06-05 18:53:00,"Bravo Hugues Grenier ! Tu viens de courir 16,7 km en 97 min ! Quelle énergie ! 🔥🏅"
4710,30945,2026-06-06 09:15:00,"Bravo Hugues Grenier ! Tu viens de courir 9,0 km en 57 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4711,30945,2026-06-09 07:14:00,"Bravo Hugues Grenier ! Tu viens de courir 14,6 km en 103 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4712,30945,2026-06-18 08:13:00,"Bravo Hugues Grenier ! Tu viens de courir 3,4 km en 22 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4713,30945,2026-06-20 18:13:00,"Bravo Hugues Grenier ! Tu viens de courir 3,4 km en 17 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4714,30945,2026-06-21 08:11:00,"Bravo Hugues Grenier ! Tu viens de courir 15,0 km en 111 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4715,30945,2026-06-25 19:30:00,"Bravo Hugues Grenier ! Tu viens de courir 17,9 km en 103 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4716,30945,2026-06-27 19:05:00,"Bravo Hugues Grenier ! Tu viens de courir 13,1 km en 110 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4717,30945,2026-07-01 09:13:00,"Bravo Hugues Grenier ! Tu viens de courir 11,2 km en 58 min ! Quelle énergie ! 🔥🏅"
4718,30945,2026-07-02 12:30:00,"Bravo Hugues Grenier ! Tu viens de courir 15,3 km en 112 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4719,30945,2026-07-03 08:19:00,"Bravo Hugues Grenier ! Tu viens de courir 14,1 km en 71 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4720,30945,2026-07-05 19:20:00,"Bravo Hugues Grenier ! Tu viens de courir 16,1 km en 74 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4721,30945,2026-07-10 19:01:00,"Bravo Hugues Grenier ! Tu viens de courir 16,8 km en 92 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4722,30945,2026-07-12 18:29:00,"Bravo Hugues Grenier ! Tu viens de courir 4,0 km en 28 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4723,30945,2026-07-13 19:44:00,"Bravo Hugues Grenier ! Tu viens de courir 15,5 km en 125 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4724,30945,2026-07-18 18:46:00,"Bravo Hugues Grenier ! Tu viens de courir 10,3 km en 86 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4725,30945,2026-07-19 19:03:00,"Bravo Hugues Grenier ! Tu viens de courir 15,5 km en 125 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4726,29793,2025-07-20 19:37:00,"Bravo Marine Chauvin ! Tu viens de courir 12,5 km en 93 min ! Quelle énergie ! 🔥🏅"
4727,29793,2025-07-21 18:36:00,"Bravo Marine Chauvin ! Tu viens de courir 16,4 km en 96 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4728,29793,2025-07-23 12:07:00,"Bravo Marine Chauvin ! Tu viens de courir 12,2 km en 92 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4729,29793,2025-08-02 19:14:00,"Bravo Marine Chauvin ! Tu viens de courir 10,6 km en 84 min ! Quelle énergie ! 🔥🏅"
4730,29793,2025-08-05 09:10:00,"Bravo Marine Chauvin ! Tu viens de courir 9,6 km en 55 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4731,29793,2025-08-06 07:13:00,"Bravo Marine Chauvin ! Tu viens de courir 14,8 km en 79 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4732,29793,2025-08-07 07:43:00,"Bravo Marine Chauvin ! Tu viens de courir 15,6 km en 111 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4733,29793,2025-08-15 17:44:00,"Bravo Marine Chauvin ! Tu viens de courir 3,3 km en 26 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4734,29793,2025-08-16 19:36:00,"Bravo Marine Chauvin ! Tu viens de courir 13,0 km en 61 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4735,29793,2025-08-20 17:11:00,"Bravo Marine Chauvin ! Tu viens de courir 4,0 km en 23 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4736,29793,2025-08-24 09:16:00,"Bravo Marine Chauvin ! Tu viens de courir 12,9 km en 76 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4737,29793,2025-09-04 17:47:00,"Bravo Marine Chauvin ! Tu viens de courir 15,7 km en 109 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4738,29793,2025-09-12 08:50:00,"Bravo Marine Chauvin ! Tu viens de courir 17,3 km en 93 min ! Quelle énergie ! 🔥🏅"
4739,29793,2025-09-18 07:26:00,"Bravo Marine Chauvin ! Tu viens de courir 10,7 km en 64 min ! Quelle énergie ! 🔥🏅"
4740,29793,2025-09-19 12:40:00,"Bravo Marine Chauvin ! Tu viens de courir 9,2 km en 43 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4741,29793,2025-09-21 09:56:00,"Bravo Marine Chauvin ! Tu viens de courir 13,6 km en 80 min ! Quelle énergie ! 🔥🏅"
4742,29793,2025-09-22 07:24:00,"Bravo Marine Chauvin ! Tu viens de courir 13,7 km en 68 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4743,29793,2025-09-26 19:41:00,"Bravo Marine Chauvin ! Tu viens de courir 11,4 km en 90 min ! Quelle énergie ! 🔥🏅"
4744,29793,2025-10-01 19:02:00,"Bravo Marine Chauvin ! Tu viens de courir 4,9 km en 30 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4745,29793,2025-10-07 07:28:00,"Bravo Marine Chauvin ! Tu viens de courir 17,4 km en 143 min ! Quelle énergie ! 🔥🏅"
4746,29793,2025-10-10 17:40:00,"Bravo Marine Chauvin ! Tu viens de courir 11,8 km en 99 min ! Quelle énergie ! 🔥🏅"
4747,29793,2025-10-13 08:33:00,"Bravo Marine Chauvin ! Tu viens de courir 5,7 km en 32 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4748,29793,2025-10-15 17:11:00,"Bravo Marine Chauvin ! Tu viens de courir 13,7 km en 67 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4749,29793,2025-10-23 09:48:00,"Bravo Marine Chauvin ! Tu viens de courir 3,5 km en 19 min ! Quelle énergie ! 🔥🏅"
4750,29793,2025-10-25 12:09:00,"Bravo Marine Chauvin ! Tu viens de courir 11,5 km en 68 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4751,29793,2025-10-27 18:17:00,"Bravo Marine Chauvin ! Tu viens de courir 4,5 km en 36 min ! Quelle énergie ! 🔥🏅"
4752,29793,2025-10-29 12:59:00,"Bravo Marine Chauvin ! Tu viens de courir 12,7 km en 69 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4753,29793,2025-10-31 19:07:00,"Bravo Marine Chauvin ! Tu viens de courir 5,8 km en 30 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4754,29793,2025-11-02 17:02:00,"Bravo Marine Chauvin ! Tu viens de courir 11,7 km en 90 min ! Quelle énergie ! 🔥🏅"
4755,29793,2025-11-03 08:39:00,"Bravo Marine Chauvin ! Tu viens de courir 5,0 km en 31 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4756,29793,2025-11-10 09:17:00,"Bravo Marine Chauvin ! Tu viens de courir 7,4 km en 54 min ! Quelle énergie ! 🔥🏅 (""Très bonnes sensations."")"
4757,29793,2025-11-14 18:41:00,"Bravo Marine Chauvin ! Tu viens de courir 6,0 km en 33 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4758,29793,2025-11-16 07:11:00,"Bravo Marine Chauvin ! Tu viens de courir 3,2 km en 17 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
4759,29793,2025-11-19 19:42:00,"Bravo Marine Chauvin ! Tu viens de courir 13,8 km en 105 min ! Quelle énergie ! 🔥🏅 (""Bonne sortie !"")"
4760,29793,2025-11-21 18:56:00,"Bravo Marine Chauvin ! Tu viens de courir 9,1 km en 66 min ! Quelle énergie ! 🔥🏅"
4761,29793,2025-11-23 12:23:00,"Bravo Marine Chauvin ! Tu viens de courir 7,1 km en 60 min ! Quelle énergie ! 🔥🏅 (""Reprise du sport :)"")"
